Name,Team,W,L,SV,G,GS,IP,K/9,BB/9,HR/9,BABIP,LOB%,GB%,HR/FB,vFA (pi),ERA,xERA,FIP,xFIP,WAR,NameASCII,PlayerId,MLBAMID
"Sean Newcomb","- - -",2,5,2,48,5,92.1,8.870036956157184,3.0216609411084914,0.4873646679207244,0.3436293436293436,0.76422764,0.459459459,0.061728395,93.39252105316558,2.7292421403560567,3.871663210441543,3.0376633846226424,3.68619288214134,1.7189671285450459,"Sean Newcomb",16943,656794
"Logan Allen","CLE",8,11,0,30,29,156.2,7.008511093367627,3.561702358924532,1.0340426203329287,0.297008547008547,0.70570571,0.443983402,0.096256684,91.2494838150245,4.251064105813151,4.439450930177709,4.373434270951158,4.720063560691634,1.718554314225912,"Logan Allen",27589,671106
"Grant Taylor","CHW",2,4,6,36,2,36.2,13.254546373856034,3.6818184371822316,0,0.42045454545454547,0.61538462,0.476190476,0,98.65731811523438,4.909091249576308,2.9086618987332233,1.4169543808550793,2.3419980338911035,1.7070753201842308,"Grant Taylor",33927,691799
"Stephen Kolek","- - -",5,7,0,19,19,112.2,6.150887712803399,2.4763314168429273,0.7189349274705272,0.26409495548961426,0.70502431,0.514450867,0.08910891,94.15922075788552,3.5147929787448,4.29615612327356,3.818568286296054,4.16219850820267,1.7049622535705566,"Stephen Kolek",21487,663568
"Gabe Speier","SEA",4,3,0,76,0,62,11.903229468323945,1.5967746847751632,0.7258066748978015,0.2714285714285714,0.76923077,0.405594405,0.079365079,95.09524802791262,2.612904029632085,2.487513483063781,2.312555419989279,2.830774560574791,1.7029671669006348,"Gabe Speier",17170,642100
"Griffin Jax","- - -",1,7,0,73,2,66,13.500001560558152,2.8636366946638505,0.9545455648879502,0.36774193548387096,0.69553806,0.44654088,0.155555555,97.0192465225452,4.2272732159323505,3.250700136944678,2.5139241251844706,2.186322104977641,1.6977027840912342,"Griffin Jax",20253,643377
"Jack Dreyer","LAD",3,2,4,67,5,76.1,8.724892610107396,2.829694900575372,0.471615816762562,0.25365853658536586,0.72580645,0.374384236,0.04347826,92.63654685988878,2.9475988547660124,2.6971816204496655,2.820725773698413,3.997669467505927,1.6904541850090027,"Jack Dreyer",30249,676263
"Abner Uribe","MIL",3,2,7,75,0,75.1,10.752213115335186,3.2256639346005556,0.47787613845934157,0.27485380116959063,0.84183673,0.532163742,0.09090909,99.552138671875,1.6725664846076955,2.753989376976583,2.750180540003429,2.9603999769971163,1.6883260011672974,"Abner Uribe",25327,682842
"Brandon Pfaadt","ARI",13,9,0,33,33,176.2,7.488679676483711,1.8849057689108661,1.3245283781535817,0.3155963302752294,0.66476733,0.420774647,0.132653061,93.62370740706997,5.247170113454573,5.278569550692414,4.216268455930438,4.01351885387716,1.6543610095977783,"Brandon Pfaadt",27782,694297
"Carmen Mlodzinski","PIT",5,8,0,34,12,99,8.09090971443174,2.4545456437040114,0.727272783319707,0.3230240549828179,0.74712644,0.474576271,0.094117647,96.07580032091751,3.545454818683572,4.06248222035619,3.3270555249161546,3.600266068774407,1.6472499370574951,"Carmen Mlodzinski",27572,669387
"Tyler Glasnow","LAD",4,3,0,18,18,90.1,10.56088620349201,4.284133082548646,0.9963100191973595,0.22549019607843138,0.78409091,0.443925233,0.121951219,95.68392730075901,3.1881920614315504,3.329454494491838,3.7550625523740333,3.7154605997363177,1.6288933753967285,"Tyler Glasnow",14374,607192
"Graham Ashcraft","CIN",8,5,0,62,0,65.1,8.816328246511391,3.4438782212935117,0.275510257703481,0.34196891191709844,0.62084257,0.558510638,0.048780487,,3.994898736700474,3.4557739084406016,2.7218709316515657,3.2914319390329774,1.6137008666992188,"Graham Ashcraft",27552,668933
"Steven Okert","HOU",3,2,1,68,1,71.2,10.5488395488738,2.386047040816693,0.7534885392052715,0.23636363636363636,0.71180556,0.245508982,0.063829787,91.96962320777317,3.013954156821086,2.632446781495859,2.7583920486041515,3.692208473254837,1.5918453335762024,"Steven Okert",13580,595345
"Braxton Ashcraft","PIT",4,4,0,26,8,69.2,9.172249138654102,3.10047858208026,0.3875598227600325,0.3125,0.79009434,0.502590673,0.05,96.77012853593273,2.7129187593202273,3.4456011727917746,2.7762846304660167,3.544289809999183,1.5805526077747345,"Braxton Ashcraft",23793,677952
"Trevor Megill","MIL",6,3,30,50,0,47,11.489362634647664,3.2553194131501715,0.5744681317323832,0.29464285714285715,0.75819672,0.392857142,0.069767441,99.07513534813596,2.4893619041736605,3.225334990579315,2.4968383940596945,3.0775786653684936,1.5518964529037476,"Trevor Megill",17722,656730
"Matt Strahm","PHI",2,3,6,66,0,62.1,10.106952696362884,2.8877007703893955,0.7219251925973489,0.2641509433962264,0.75806452,0.211538461,0.054347826,92.19198534366576,2.7433157318699255,2.769807264739996,2.9907512796873177,4.2234789251056295,1.537685751914978,"Matt Strahm",13799,621381
"Phil Maton","- - -",4,5,5,63,0,61.1,11.885871659774555,3.3750005947507993,0.44021746888053903,0.291044776119403,0.75221239,0.444444444,0.069767441,,2.7880439695767474,2.863350219132632,2.5970927451305728,3.0421165822955785,1.5362759828567505,"Phil Maton",18064,664208
"Justin Wrobleski","LAD",5,5,2,24,2,66.2,10.260000391387955,2.2950000875473062,0.810000030899049,0.33146067415730335,0.66579634,0.505555555,0.125,96.0137911977492,4.320000164794928,3.412140134818393,2.925136310195923,2.865188614561169,1.5189756453037262,"Justin Wrobleski",31204,680736
"Joey Cantillo","CLE",5,3,1,34,13,95.1,10.195804739774944,3.9650351765791445,0.9440559944236059,0.2821576763485477,0.76415094,0.408,0.109890109,91.771592408115,3.20979038104026,3.71211595589868,3.5547167601728344,3.662740657330958,1.5014533046633005,"Joey Cantillo",23335,676282
"Tylor Megill","NYM",5,5,0,14,14,68.1,11.72195209201363,4.346341786926403,0.7902439612593459,0.3176470588235294,0.68777293,0.40229885,0.09375,95.71447566105769,3.9512198062967294,3.8753250329071207,3.42781926682136,3.730326354901573,1.4964619874954224,"Tylor Megill",21318,656731
"Zack Littell","- - -",10,8,0,32,32,186.2,6.267857356339092,1.5428571954065458,1.735714344832364,0.2490974729241877,0.81180812,0.403087478,0.15,92.00320807409503,3.80892870115991,4.3636968283547315,4.8762078060787575,4.351301192936383,1.4622283577919006,"Zack Littell",15823,641793
"Gavin Williams","CLE",12,5,0,31,31,167.2,9.286282869572291,4.455268659968209,1.2345925202321544,0.25355450236966826,0.83786725,0.446952595,0.14375,96.68859275658492,3.0596423327492523,4.293556111758674,4.393585698733283,4.081527769465145,1.4409607648849487,"Gavin Williams",30122,668909
"Randy Rodríguez","SFG",3,5,4,50,0,50.2,11.901317282892187,1.9539476136091651,0.7105264049487873,0.26785714285714285,0.85253456,0.370689655,0.08,97.45567024886878,1.7763160123719683,2.5568537853895283,2.404873068676089,2.9000106125128013,1.4403460025787354,"Randy Rodriguez",23974,678495
"Kodai Senga","NYM",7,6,0,22,22,113.1,8.655882741406732,4.36764725483826,0.9529412192374384,0.2706270627062706,0.79881657,0.466237942,0.101694915,94.84047631469114,3.017647194251888,3.959687591080561,4.123371656675242,4.35212377705097,1.4045644998550415,"Kodai Senga",31838,673540
"Cade Povich","BAL",3,8,0,22,20,112.1,9.454006844348603,3.4451041890422878,1.362017935202765,0.34951456310679613,0.68181818,0.407407407,0.133858267,92.22209727923928,5.207715634598808,5.442941823269797,4.176679445126549,3.952355028696333,1.3815169930458069,"Cade Povich",30055,700249
"Kyle Leahy","STL",4,2,1,62,1,88,8.181819600507493,2.8636368601776225,0.5113637250317183,0.30120481927710846,0.75490196,0.438247011,0.060240963,95.43494882044686,3.0681823501903103,4.434661024122079,3.0442272115344817,3.7597314620535194,1.381503164768219,"Kyle Leahy",24763,681517
"Jose A. Ferrer","WSN",4,4,11,72,0,76.1,8.371180433778127,1.8864631963443668,0.5895197488576146,0.3377777777777778,0.64948454,0.625570776,0.111111111,96.9155502319336,4.480350091317871,3.5606082313034864,3.030332807298767,3.0876900548326898,1.3798214197158813,"Jose A. Ferrer",24017,678606
"Reese Olson","DET",4,4,0,13,13,68.2,8.519417791252424,3.276699150481702,0.6553398300963403,0.2864864864864865,0.79012346,0.428571428,0.075757575,94.39519708806819,3.1456311844624336,4.072028287859079,3.499214001593643,4.034478023016262,1.3794413805007935,"Reese Olson",24968,681857
"Chase Burns","CIN",0,3,0,13,8,43.1,13.915385329963224,3.323077093722561,1.0384615917883002,0.36,0.64,0.3592233,0.116279069,98.56677522270928,4.569231003868522,3.4643558672880603,2.6505209087055803,2.6804006918437713,1.3736562058329582,"Chase Burns",35333,695505
"Eric Lauer","TOR",9,2,0,28,15,104.2,8.770701009877364,2.2356688848707003,1.2898089720407888,0.2669039145907473,0.81443299,0.293515358,0.102040816,91.64126361720739,3.1815287977006124,3.863288188655806,3.8516968582294475,4.153948583897882,1.3730140328407288,"Eric Lauer",19316,641778
"Zebby Matthews","MIN",5,6,0,16,16,79.1,9.983193917359035,2.7226892501888273,1.3613446250944137,0.3565217391304348,0.67193676,0.316666666,0.117647058,96.21604835115865,5.558823885802189,4.669486908629068,3.7905985451040975,3.806448253377109,1.360643744468689,"Zebby Matthews",31827,805673
"Devin Williams","NYY",4,6,18,67,0,62,13.064516932857694,3.6290324813493595,0.7258064962698719,0.2962962962962963,0.55223881,0.446043165,0.094339622,94.06204870975378,4.790322875381155,3.0530043819913417,2.6835233871944224,2.9530747535229307,1.3547265529632568,"Devin Williams",15816,642207
"Shawn Armstrong","TEX",4,3,9,71,2,74,9.000001855799052,2.4324329339997437,0.6081082334999359,0.19553072625698323,0.76271186,0.358695652,0.058139534,93.63777066454475,2.3108112872997566,3.0239405102126415,3.0675687367067943,3.9809416422378074,1.3512794971466064,"Shawn Armstrong",12857,542888
"Ronny Henriquez","MIA",7,1,7,69,0,73,12.082194306296635,3.328767819081726,0.9863015760242151,0.2710843373493976,0.83791209,0.397660818,0.101265822,96.68015579312865,2.2191785460544837,2.9631386004389793,3.1488349512071236,3.3926350825614175,1.3445810079574585,"Ronny Henriquez",24094,678692
"Mike Burrows","PIT",2,4,0,23,19,96,9.093750271014878,2.906250086613002,1.2187500363215815,0.29296875,0.76559546,0.417910447,0.128712871,95.38154442630596,3.937500117346648,4.3225403932978335,3.9997196773067127,3.8613412439561365,1.3105713929980993,"Mike Burrows",24728,681347
"Cam Schlittler","NYY",4,3,0,14,14,73,10.356164383561644,3.8219178082191783,0.9863013698630136,0.2840909090909091,0.84541063,0.364130434,0.115942028,97.8234887660485,2.958904109589041,4.107644671632191,3.7378760442341843,3.770478958218065,1.3074924945831299,"Cam Schlittler",32095,693645
"Tyler Rogers","- - -",4,6,0,81,0,77.1,5.586207263960165,0.8146552259941907,0.4655172719966804,0.2594142259414226,0.78947368,0.620833333,0.09090909,,1.9784484059858918,2.6673093923944133,2.8765156115419654,3.081298338600654,1.3047574162483215,"Tyler Rogers",15541,643511
"José Berríos","TOR",9,5,0,31,30,166,7.481927710843373,3.036144578313253,1.4096385542168675,0.28450106157112526,0.73419078,0.414979757,0.132653061,92.99728133688848,4.174698795180723,4.79160950238708,4.647184510977872,4.43140683447022,1.297102764248848,"Jose Berrios",14168,621244
"Brad Keller","CHC",4,2,3,68,1,69.2,9.68899663007039,2.842105678153981,0.5167464869370875,0.24260355029585798,0.81602374,0.561403508,0.078431372,,2.06698594774835,2.7907016772882582,2.9341793510645866,3.3164096229703612,1.2831206172704697,"Brad Keller",15734,641745
"Clarke Schmidt","NYY",4,4,0,14,14,78.2,8.351695185247362,3.432203500786587,1.0296610502359762,0.2315270935960591,0.77956989,0.331753554,0.08910891,94.31873739919355,3.3177967174270346,3.01701826940038,3.948695666541386,4.440844040005538,1.2772020101547241,"Clarke Schmidt",19899,657376
"Davis Martin","CHW",7,10,0,26,25,142.2,6.560748131350803,3.028037599084986,1.2616823329520774,0.27423167848699764,0.71604938,0.453514739,0.122699386,94.07602240776477,4.100467582094252,5.114162643962515,4.635136425160924,4.574179703371856,1.27388297021389,"Davis Martin",21448,663436
"Ben Casparius","LAD",7,5,2,46,3,77.2,8.227468686714442,2.4334766538169474,0.9270387252635991,0.30434782608695654,0.67180617,0.334745762,0.074766355,96.16414113230519,4.635193626317996,3.7185313644497455,3.57290460513682,4.357876019354981,1.2659822180867195,"Ben Casparius",30085,676508
"Eduardo Rodriguez","ARI",9,9,0,29,29,154.1,8.339093147396248,3.49892020170472,1.4578834173769666,0.32903225806451614,0.71078431,0.371607515,0.126903553,91.95791144120066,5.0151189557767655,4.511896947880492,4.573581290018728,4.435715054467759,1.2650376558303833,"Eduardo Rodriguez",13164,593958
"Tyler Alexander","- - -",5,14,1,52,5,97.2,7.556314853990509,2.7645054343867717,0.8293516303160314,0.32666666666666666,0.60917722,0.337792642,0.073170731,90.87966172631658,4.976109781896189,4.641288707046511,3.6368428600029055,4.38053511932916,1.2647336572408676,"Tyler Alexander",17735,641302
"Brendon Little","TOR",4,2,1,79,0,68.1,11.985369422092173,5.926831032902723,0.26341471257345433,0.2967741935483871,0.72668113,0.589743589,0.054054054,95.36256917317708,3.029269194594725,3.3596687892864505,2.9156240577289085,3.3699318219773935,1.2618151903152466,"Brendon Little",21574,663893
"Jacob Latz","TEX",2,0,1,33,8,85.2,7.984436745780825,3.8871599946564546,0.7354086476377076,0.2719298245614035,0.81081081,0.378723404,0.07368421,94.3015350877193,2.836576212316872,4.11439456613237,3.718793975062111,4.3662481558993775,1.2603907585144043,"Jacob Latz",21306,656641
"Jimmy Herget","COL",1,2,0,59,0,83.1,8.74800133483907,2.8080004284668623,0.6480000988769682,0.2907488986784141,0.83850932,0.359307359,0.058252427,93.00575206043956,2.484000379028378,3.3087551993308946,3.3151363456726117,4.284726286706348,1.2502537965774536,"Jimmy Herget",17556,623474
"Brad Lord","WSN",5,10,0,48,19,130.2,7.438775654983047,2.961734751521028,1.1709183901362203,0.2906666666666667,0.7219973,0.485861182,0.141666666,94.82704754507797,4.339285798740111,4.730552276616929,4.229524094608614,3.9540806028345514,1.2496532201766968,"Brad Lord",31972,695418
"Jacob Lopez","ATH",7,7,0,21,17,92.2,10.974820332129573,3.593525241493754,1.4568345573623327,0.2920353982300885,0.75238095,0.275423728,0.12605042,90.74481709798177,4.0791367606145315,3.6325770789762504,4.257438495730362,4.132981426623144,1.2463407069444656,"Jacob Lopez",25098,682052
"Jason Adam","SDP",8,4,0,65,0,65.1,9.642857893562931,3.4438778191296184,0.5510204510607389,0.27380952380952384,0.82872928,0.423529411,0.055555555,94.67942655617409,1.9285715787125863,2.753047491535503,3.073911823644483,3.9770531796468513,1.2452008724212646,"Jason Adam",11861,592094
"Louis Varland","- - -",4,3,0,74,1,72.2,9.288992126043775,2.7247710236395073,0.743119370083502,0.3089005235602094,0.76923077,0.525773195,0.122448979,98.12869497445914,2.972477480334008,3.999283275710889,3.1351363182067873,3.1013550257474947,1.2416552603244781,"Louis Varland",27691,686973
"Aaron Ashby","MIL",5,2,3,43,1,66.2,10.260001565551997,3.2400004943848413,0.40500006179810516,0.3128834355828221,0.84832905,0.619631901,0.081081081,96.838974609375,2.160000329589894,3.1005659391529226,2.7001362518310446,2.970801612842271,1.2408712953329086,"Aaron Ashby",23550,676879
"Michael Lorenzen","KCR",7,11,0,27,26,141.2,8.068235873465927,2.477647236733631,1.5882354081625838,0.30317848410757947,0.74213836,0.392609699,0.140449438,94.13304993872549,4.6376473918347445,4.604061772094139,4.589254069680086,4.232286500754201,1.237885057926178,"Michael Lorenzen",14843,547179
"Jacob Misiorowski","MIL",5,3,0,15,14,66,11.863636877911173,4.227272910520073,1.0909091381987286,0.2986111111111111,0.69105691,0.342105263,0.115942028,99.07764015197753,4.363636552794914,3.400063317092659,3.6199848240728887,3.656045624436435,1.2329582273960114,"Jacob Misiorowski",31623,694819
"Kyle Finnegan","- - -",4,4,24,56,0,57,8.684211688689073,2.8421056435709695,0.6315790319046599,0.271523178807947,0.68493151,0.490066225,0.078431372,96.41057817254057,3.473684675475629,3.1512266638156476,3.1175924562094357,3.5847627828541424,1.225785255432129,"Kyle Finnegan",15009,640448
"Reid Detmers","LAA",5,3,3,61,0,63.2,11.308901652880529,3.5340317665251653,0.8481676239660397,0.33986928104575165,0.7310705,0.445859872,0.122448979,95.97306495221328,3.958115578508185,3.601541603035342,3.1194295103555643,3.080872853493719,1.2086458206176758,"Reid Detmers",27468,672282
"Nolan McLean","NYM",5,1,0,8,8,48,10.6875,3,0.75,0.27522935779816515,0.84051724,0.610619469,0.142857142,95.71808235012755,2.0625,3.561065046050801,2.968469651540121,2.784484251836936,1.2067679166793823,"Nolan McLean",33703,690997
"Hurston Waldrep","ATL",6,1,0,10,9,56.1,8.786982744373951,3.51479309774958,0.47928996787494277,0.2876712328767123,0.79027356,0.493243243,0.071428571,95.14901878720238,2.8757398072496567,3.879935362756032,3.206142239373446,3.6632970205798356,1.2003485932946205,"Hurston Waldrep",33527,694462
"Trevor Williams","WSN",3,10,0,17,17,82.2,7.076613120928522,2.286290392915369,1.1975806820032884,0.3467153284671533,0.61619718,0.329749103,0.094827586,87.88610700448613,6.205645352198858,4.559051883514321,4.12707183259335,4.560641529594859,1.1741487979888916,"Trevor Williams",16977,592866
"Dennis Santana","PIT",4,5,16,70,0,70.1,7.677725673709936,2.1753556075511487,0.6398104728091614,0.21081081081081082,0.80701754,0.384210526,0.058139534,94.66415810751748,2.1753556075511487,3.5048166614281033,3.2062263707411387,4.167215744582492,1.169145107269287,"Dennis Santana",17878,642701
"Bailey Ober","MIN",6,9,0,27,27,146.1,7.380410279307799,1.9066059888211813,1.8451025698269496,0.2945205479452055,0.7254902,0.299568965,0.125523012,90.34889077240567,5.104783776521227,4.3445544916493235,4.898234329374762,4.751143410156666,1.165695071220398,"Bailey Ober",21224,641927
"Simeon Woods Richardson","MIN",7,4,0,23,22,111.1,8.649701216242358,3.718563139692976,1.374251595103926,0.2651006711409396,0.75907591,0.324840764,0.108280254,93.20954281815858,4.041916456188018,3.791091373382903,4.51836994988002,4.707469416277359,1.1559572219848633,"Simeon Woods Richardson",24494,680573
