Team,ShortName,W,L,GS,G,SV,HLD,BS,IP,TBF,H,R,ER,HR,SO,BB,IBB,HBP,ERA,WHIP,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,GB%,AVG,BABIP,LOB%,FIP,FPTS,FPTS_IP,SPTS,SPTS_IP,WAR,RA9-WAR,QS,ADP,teamid,League,Name,MLBAMID,playerids,PlayerId
ARI,Diamondbacks,0.875629,0.790856,0.0,25.868,0,0.6279,,28.4936,125.085,29.1295,15.88,14.85,3.25159,23.6718,11.3789,0.884461,1.47998,4.69053,1.42167,7.47697,3.59414,2.08032,1.02705,0.189246,0.0909694,0.09827621281147003,,0.259561,0.303366,0.684956,4.31097,110.9,3.960714285714286,117,4.178571428571429,0.0744394,-0.138989,0.0,999.0,15,NL,Drey Jameson,686753,26260,26260
ATL,Braves,0.728458,0.59277,0.0,19.633,0,0.6276,,20.8991,91.6312,20.9949,11.99,11.22,2.74012,18.949,8.18213,0.431394,1.20185,4.83179,1.39609,8.16022,3.52356,2.31591,1.18001,0.206797,0.0892941,0.11750263720750809,,0.255266,0.301443,0.678234,4.37325,78.9,3.7571428571428576,81,3.857142857142857,0.0740898,-0.104263,0.0,999.0,16,NL,Hunter Stratton,676702,23455,23455
KCR,Royals,1.00768,0.864076,0.0,24.308,0,0.6616,,26.3926,112.704,25.2907,14.39,13.43,3.95188,22.3479,8.80322,0.471677,0.954347,4.57969,1.2918,7.62075,3.00194,2.53861,1.34761,0.198288,0.078109,0.12017945200204849,,0.245668,0.278405,0.689882,4.49731,96.19999999999999,3.6999999999999997,96,3.6923076923076925,0.0710135,-0.042129,0.0,999.0,7,AL,Eli Morgan,669212,20203,20203
CLE,Guardians,0.491342,0.495581,0.0,13.687,0,0.0,,14.4076,62.1512,13.1109,7.62,7.14,1.9147,13.842,6.17331,0.276018,0.411864,4.46015,1.33847,8.64668,3.85628,2.24223,1.19606,0.222715,0.0993273,0.12338748574256897,,0.235951,0.281245,0.702509,4.31248,55.20000000000003,3.9428571428571453,54,3.857142857142857,0.0710046,-0.0695348,0.0,999.0,5,AL,Carlos Hernández,672578,22713,22713
STL,Cardinals,1.09086,0.933076,0.0,25.587,0,0.6528,,27.4931,120.502,27.9801,14.96,13.99,2.87881,23.2634,11.2476,0.918802,1.19242,4.57969,1.42682,7.61538,3.68196,2.0683,0.942393,0.193053,0.0933392,0.09971407055854797,,0.258925,0.306411,0.689475,4.1615,104.10000000000001,3.855555555555556,110,4.074074074074074,0.0699174,-0.0906441,0.0,999.0,28,NL,Nick Raquet,675919,20333,20333
TEX,Rangers,0.798799,0.550236,0.0,16.779,0,0.6439,,17.2997,75.5967,13.4049,8.33,7.84,1.87574,20.6653,10.862,0.510681,0.956722,4.07868,1.40273,10.7509,5.65083,1.90254,0.975833,0.273362,0.143683,0.12967918813228607,,0.21018,0.279582,0.736425,4.2051,77.40000000000002,4.55294117647059,69,4.0588235294117645,0.0677632,0.0904419,0.0,999.0,13,AL,Michel Otañez,671305,22533,22533
CLE,Guardians,0.355311,0.54082,1.348,1.348,0,0.0,,6.9409,30.2575,7.0609,3.97,3.71,0.940025,5.53289,2.64317,0.0210805,0.328751,4.81062,1.3981,7.17428,3.42729,2.09328,1.21889,0.18286,0.0873556,0.09550413489341736,,0.258777,0.294093,0.683601,4.586,24.3,3.4714285714285715,25,3.5714285714285716,0.067401,0.036766,0.466335,999.0,5,AL,Ryan Webb,669067,sa3018280,sa3018280
CHC,Cubs,0.900266,0.779723,0.0,21.321,0,0.7025,,22.8007,97.7386,21.8486,12.29,11.48,3.05503,18.9576,7.92825,0.404938,1.17483,4.53144,1.30596,7.48305,3.12948,2.39115,1.2059,0.193963,0.0811169,0.11284581571817398,,0.246499,0.282089,0.685764,4.41182,91.10000000000001,3.9608695652173918,91,3.9565217391304346,0.066999,0.00189882,0.0,999.0,17,NL,Trent Thornton,663423,17948,17948
SDP,Padres,0.675714,0.533789,0.0,15.785,0,0.6355,,17.4847,75.1046,17.7227,9.23,8.59,2.07077,12.5627,5.44909,0.522063,0.696966,4.42158,1.32526,6.46646,2.80484,2.30547,1.0659,0.167269,0.0725533,0.09471579641103745,,0.257005,0.288116,0.687712,4.29231,66.40000000000002,3.9058823529411777,71,4.176470588235294,0.0643812,-0.0118916,0.0,999.0,29,NL,Jhony Brito,666745,25386,25386
TOR,Blue Jays,1.07821,0.671757,0.009,23.405,0,0.6594,,25.1671,109.724,21.4495,12.91,12.11,2.95695,24.7184,13.0803,0.704245,1.67223,4.33065,1.37202,8.83954,4.67763,1.88975,1.05743,0.225278,0.119211,0.10606767237186432,,0.225852,0.274794,0.711409,4.45674,102.5,4.1,95,3.8,0.0635632,0.00649747,0.0,999.0,14,AL,Yariel Rodríguez,684320,33838,33838
MIA,Marlins,0.75222,0.658557,0.0,20.073,0,0.6235,,20.2491,87.2801,18.4048,10.74,9.99,2.88667,19.3534,8.27684,0.848263,0.842343,4.4402,1.31767,8.60188,3.67876,2.33826,1.28302,0.221739,0.0948308,0.12690793722867966,,0.235473,0.277501,0.704126,4.42791,79.3,3.965,76,3.8,0.0635289,-0.0558816,0.0,999.0,20,NL,Garrett Acton,670183,27583,27583
CIN,Reds,1.28249,1.12407,0.0,33.559,0,0.6419,,36.7716,161.758,33.8001,19.96,18.71,4.73606,36.9457,18.8142,0.839071,1.63507,4.57935,1.43084,9.04261,4.60485,1.96372,1.15917,0.2284,0.11631,0.11209018528461456,,0.239192,0.291727,0.710126,4.46837,138.9,3.754054054054054,135,3.6486486486486487,0.0627864,-0.0677716,0.0,999.0,18,NL,Kyle Nicolas,693312,27775,27775
HOU,Astros,1.70641,1.36838,0.0,39.155,0,0.6445,,42.4481,184.497,38.6644,23.5,22.03,6.29069,41.4151,18.2389,1.11184,2.62174,4.67088,1.34054,8.78097,3.86707,2.27071,1.33378,0.224476,0.0988572,0.12561840564012527,,0.236282,0.279251,0.694508,4.58469,158.6,3.776190476190476,155,3.6904761904761907,0.0626514,-0.208483,0.0,999.0,21,AL,Nate Pearson,663878,20160,20160
PIT,Pirates,0.319045,0.215399,0.0,7.045,0,0.6351,,7.8555,33.8935,7.35582,3.77,3.53,0.655837,6.62642,2.94991,0.225295,0.629931,4.0443,1.31191,7.59185,3.3797,2.24631,0.751388,0.195507,0.0870347,0.10847203433513641,,0.242657,0.290906,0.696212,3.90053,34.7,4.3375,33,4.125,0.061614,0.0184266,0.0,999.0,27,NL,Michael Darrell-Hicks,690382,31501,31501
ATH,Athletics,1.14068,1.04159,0.069,27.548,0,0.6361,,31.1448,135.065,31.8785,17.58,16.37,4.56551,27.3288,10.4043,0.914614,1.3429,4.73048,1.35762,7.89727,3.00657,2.62667,1.31931,0.202338,0.0770322,0.12530621141195297,,0.258508,0.298754,0.688272,4.4174,109.69999999999997,3.538709677419354,115,3.7096774193548385,0.0596894,-0.182711,0.0,999.0,10,AL,Brady Basso,669620,25582,25582
TOR,Blue Jays,0.445419,0.277854,0.03,9.897,0,0.6594,,9.6226,40.5987,9.78432,4.93,4.58,1.24303,8.11893,2.16447,0.280762,0.460422,4.28367,1.24174,7.59362,2.02443,3.75099,1.16261,0.19998,0.0533138,0.14666606858372688,,0.25766,0.298523,0.687541,3.94534,49.7,4.970000000000001,51,5.1,0.0591501,0.0230332,0.0,999.0,14,AL,Joe Mantiply,573009,14857,14857
WSN,Nationals,1.00293,1.12643,0.0,27.964,0,0.6317,,29.3192,128.891,28.5774,16.75,15.6,3.93464,27.9106,12.7225,0.862827,1.67825,4.78867,1.40863,8.56761,3.90537,2.1938,1.2078,0.216544,0.0987074,0.11783706396818161,,0.249605,0.298176,0.685915,4.44934,105.00000000000003,3.6206896551724146,108,3.7241379310344827,0.0590888,-0.187313,0.0,999.0,24,NL,Gus Varland,681402,24737,24737
ATH,Athletics,1.39213,1.22489,0.0,33.177,0,4.2409,,35.6104,158.979,31.1345,19.21,18.0,4.01198,38.2643,21.0518,1.04346,3.26451,4.54923,1.46548,9.67073,5.32053,1.81762,1.01397,0.240687,0.132419,0.10826863348484041,,0.231203,0.293576,0.708109,4.49924,156.60000000000005,4.350000000000001,148,4.111111111111111,0.0583887,-0.0191847,0.0,999.0,10,AL,Eduarniel Núñez,674384,23162,23162
NYY,Yankees,0.982027,0.591693,0.0,19.147,0,0.6897,,21.1041,90.4457,20.501,10.95,10.22,2.65619,17.5041,6.98382,0.428487,1.33771,4.3584,1.30234,7.46475,2.9783,2.50638,1.13275,0.193531,0.0772156,0.11631577461957932,,0.249634,0.287987,0.695729,4.29543,79.9,3.804761904761905,82,3.9047619047619047,0.0583101,-0.00269816,0.0,999.0,9,AL,Angel Chivilli,683409,26790,26790
ATH,Athletics,2.35655,2.12756,0.077,55.869,5,12.6425,,56.0764,245.796,50.1131,31.1,29.17,7.5475,56.9644,27.2703,1.37273,4.52411,4.68165,1.37996,9.14252,4.37675,2.08888,1.21134,0.231755,0.110947,0.12080802023410797,,0.234172,0.28474,0.69269,4.55413,281.0000000000001,5.017857142857145,271,4.839285714285714,0.0582847,-0.176775,0.0,999.0,10,AL,Scott Barlow,605130,14993,14993
CIN,Reds,0.221047,0.291977,0.626,1.45,0,0.0,,6.392,27.9447,6.48326,3.71,3.48,0.956392,5.26808,2.38518,0.105233,0.360443,4.89987,1.38743,7.41751,3.35836,2.20867,1.34661,0.188518,0.0853536,0.10316450893878937,,0.257282,0.291277,0.685098,4.72052,20.500000000000007,3.416666666666668,21,3.5,0.0577831,-0.0213501,0.19384,999.0,18,NL,Carson Spiers,686730,27685,27685
PIT,Pirates,0.485752,0.407606,0.187,10.608,0,0.0,,11.7455,51.005,10.5685,6.08,5.69,1.41015,11.3431,5.3518,0.346619,0.672139,4.35997,1.35544,8.69167,4.10082,2.11949,1.08053,0.222392,0.104927,0.11746516823768616,,0.234954,0.284176,0.705595,4.30303,51.90000000000001,4.325000000000001,51,4.25,0.0554767,0.0276399,0.0,999.0,27,NL,Wilber Dotel,696062,sa3015163,sa3015163
SDP,Padres,0.378952,0.272281,0.0,8.557,0,0.0,,8.9556,38.8566,7.3121,4.26,3.97,0.996829,9.91631,4.72722,0.712484,0.52842,3.98968,1.34433,9.96547,4.75066,2.0977,1.00177,0.255202,0.121658,0.13354440033435822,,0.217616,0.278355,0.730881,4.12816,38.10000000000001,4.233333333333334,34,3.7777777777777777,0.0547756,0.0721186,0.0,999.0,29,NL,Daison Acosta,670897,sa944989,sa944989
SFG,Giants,1.11149,0.919313,0.0,28.011,1,0.6559,,29.1311,127.028,28.8897,15.06,14.02,2.71534,20.9363,11.8119,0.754524,1.93175,4.33145,1.39719,6.46824,3.64927,1.77248,0.8389,0.164817,0.0929866,0.07183004170656204,,0.255019,0.292018,0.694892,4.32485,111.30000000000001,3.837931034482759,115,3.9655172413793105,0.0546112,0.0156962,0.0,999.0,30,NL,Gregory Santos,666619,21894,21894
DET,Tigers,0.444522,0.399741,0.103,11.53,0,0.5968,,12.4409,53.2483,12.4168,6.37,5.91,1.41173,9.91089,3.65216,0.290401,0.824486,4.27541,1.29162,7.16974,2.64205,2.71371,1.02128,0.186126,0.0685874,0.1175386980175972,,0.254591,0.293868,0.688234,4.09653,54.30000000000001,4.525000000000001,56,4.666666666666667,0.0541347,0.0276399,0.0,999.0,6,AL,Sean Guenther,674944,20045,20045
NYY,Yankees,1.59033,0.933361,0.0,30.51,0,0.6897,,31.2903,134.328,27.885,16.09,15.05,3.84996,28.2372,14.2002,0.559066,0.888997,4.32882,1.34499,8.12184,4.08439,1.98851,1.10736,0.210211,0.105713,0.10449805855751038,,0.233859,0.275784,0.708407,4.3765,122.39999999999999,3.9483870967741934,118,3.806451612903226,0.0537677,0.0202966,0.0,999.0,9,AL,Rafael Montero,606160,12760,12760
LAD,Dodgers,1.05463,0.531677,0.0,20.015,0,0.7573,,21.8748,95.1046,19.3705,11.66,10.91,3.0609,23.1613,10.5715,0.725405,0.924076,4.48873,1.36879,9.52931,4.34945,2.19092,1.25935,0.243535,0.111156,0.13237877935171127,,0.23168,0.284205,0.712561,4.41313,90.5,4.113636363636363,85,3.8636363636363638,0.0529271,-0.0512777,0.0,999.0,22,NL,Paul Gervase,801434,31571,31571
PHI,Phillies,0.596808,0.516982,0.311,14.937,0,0.6247,,17.5881,75.8668,15.8484,9.21,8.58,2.40045,17.2173,7.81638,0.598005,0.448098,4.39047,1.3455,8.81024,3.99972,2.20272,1.22833,0.226941,0.103028,0.12391317635774612,,0.234436,0.280256,0.711913,4.36123,81.00000000000003,4.500000000000002,78,4.333333333333333,0.0528263,0.0414599,0.0,999.0,26,NL,Seth Johnson,686751,26020,26020
NYM,Mets,0.591918,0.404033,0.0,11.634,0,0.6968,,12.8209,54.8607,11.3332,6.65,6.23,1.90094,12.4814,4.94883,0.434417,0.617355,4.37333,1.26996,8.7617,3.47398,2.5221,1.33442,0.227511,0.0902072,0.13730394840240479,,0.229907,0.270171,0.70716,4.41803,52.99999999999999,4.076923076923077,49,3.769230769230769,0.0509297,-0.0210645,0.0,999.0,25,NL,Joey Gerber,680702,24591,24591
ATL,Braves,0.525957,0.61149,0.51,13.663,0,0.6276,,17.7736,78.9139,17.4839,10.93,10.23,2.69836,16.6886,8.06785,0.479533,1.06739,5.18015,1.43762,8.45061,4.08531,2.06854,1.36637,0.211479,0.102236,0.10924308001995087,,0.250562,0.293412,0.671521,4.7728,63.10000000000001,3.505555555555556,62,3.4444444444444446,0.0507404,-0.111015,0.0,999.0,16,NL,Osvaldo Bido,674370,23150,23150
HOU,Astros,0.535324,0.420384,0.0,12.457,0,0.6445,,13.9902,60.6203,13.6811,7.62,7.12,1.79287,12.5914,5.22337,0.378465,0.705355,4.58035,1.35127,8.10015,3.36023,2.41059,1.15337,0.207709,0.0861653,0.12154407054185867,,0.25015,0.29494,0.688311,4.27241,54.60000000000003,3.900000000000002,56,4.0,0.0504087,-0.069447,0.0,999.0,21,AL,Peter Lambert,663567,17969,17969
,,1.52501,1.77908,0.0,27.416,0,0.0,,28.4442,120.612,26.9076,15.53,14.44,4.78567,24.1489,8.52395,0.741396,1.1517,4.56895,1.24565,7.64092,2.69706,2.83306,1.51423,0.20022,0.0706727,0.12954740226268768,,0.24255,0.269775,0.69267,4.64486,93.50000000000001,3.339285714285715,93,3.3214285714285716,0.0487305,-0.139031,0.0,999.0,-1,,Chad Green,643338,15552,15552
NYM,Mets,0.67976,0.465257,0.0,13.281,0,0.6968,,13.5341,58.1276,10.874,7.03,6.59,1.99896,15.2134,6.62675,0.261588,0.764573,4.38226,1.29309,10.1167,4.4067,2.29576,1.32928,0.261725,0.114004,0.1477210521697998,,0.214325,0.264739,0.712189,4.44542,60.40000000000003,4.314285714285716,54,3.857142857142857,0.047906,0.0322465,0.0,999.0,25,NL,Craig Kimbrel,518886,6655,6655
DET,Tigers,1.08625,1.03217,0.0,29.81,0,3.9784,,31.2021,139.223,31.7786,18.21,16.99,3.31448,25.645,14.1985,1.07543,1.99058,4.90063,1.47353,7.39711,4.09545,1.80618,0.956037,0.184201,0.101984,0.08221735805273056,,0.258292,0.302571,0.671728,4.42881,129.29999999999995,4.170967741935482,136,4.387096774193548,0.0475353,-0.182822,0.0,999.0,6,AL,Enmanuel De Jesus,646241,18554,18554
MIA,Marlins,0.595715,0.545097,0.0,16.095,0,0.0,,19.8656,86.961,18.1725,10.81,10.11,2.60829,18.6781,9.68893,0.86354,0.638372,4.58028,1.4025,8.46203,4.38951,1.92778,1.18167,0.214788,0.111417,0.10337064415216446,,0.237135,0.28121,0.704319,4.52112,69.3,3.465,66,3.3,0.0451841,-0.0557911,0.0,999.0,20,NL,Tyler Zuber,676604,20379,20379
CIN,Reds,1.11613,0.941141,0.0,29.142,0,0.6419,,29.6746,132.513,27.2945,15.36,14.41,2.55709,27.5293,18.0203,1.03415,1.69336,4.3704,1.52706,8.34935,5.46538,1.52768,0.77554,0.207748,0.135989,0.0717587023973465,,0.241973,0.299075,0.71774,4.39294,114.89999999999999,3.8299999999999996,111,3.7,0.0417684,0.0690997,0.0,999.0,18,NL,Luis Mey,682825,25620,25620
NYY,Yankees,0.644364,0.375465,0.0,12.347,0,0.0,,12.7946,54.9601,11.1893,6.45,6.03,1.68975,12.9085,5.39686,0.427237,0.836508,4.24163,1.29634,9.0801,3.79627,2.39185,1.18861,0.23487,0.098196,0.1366739124059677,,0.229633,0.278345,0.712784,4.29578,50.99999999999999,3.9230769230769225,47,3.6153846153846154,0.0417647,0.0812782,0.0,999.0,9,AL,Yovanny Cruz,672442,sa3002951,sa3002951
DET,Tigers,0.908246,0.814613,0.164,23.421,0,0.0,,24.8259,108.88,21.5932,12.86,12.01,3.00525,25.7437,13.1254,0.692084,1.43142,4.35392,1.39848,9.33272,4.75829,1.96136,1.08948,0.236441,0.120549,0.11589140444993973,,0.228928,0.283464,0.716411,4.39396,100.89999999999999,4.036,96,3.84,0.041661,0.00649747,0.0,999.0,6,AL,Konnor Pilkington,663455,21453,21453
ARI,Diamondbacks,0.632663,0.596445,0.118,18.216,0,0.6279,,18.4797,80.6301,18.3564,10.17,9.52,2.22279,15.1112,7.41616,0.670344,0.751778,4.63644,1.39464,7.35947,3.61182,2.0376,1.08255,0.187414,0.0919776,0.09543639421463013,,0.253324,0.292656,0.688531,4.38936,71.80000000000003,3.9888888888888903,74,4.111111111111111,0.0416107,-0.060445,0.0,999.0,15,NL,Grant Holman,680880,30002,30002
,,0.626158,0.502576,0.0,14.91,0,0.6616,,15.1031,64.9515,13.2186,7.91,7.38,2.03683,14.914,6.5876,0.251346,0.792198,4.39777,1.3114,8.88731,3.92558,2.26395,1.21375,0.229617,0.101423,0.1281939074397087,,0.229602,0.275271,0.701649,4.37926,62.60000000000001,4.173333333333334,59,3.933333333333333,0.0407015,-0.0164892,0.0,999.0,-1,,Héctor Neris,593576,11804,11804
ATL,Braves,0.288036,0.341244,0.43,6.828,0,0.6276,,8.5694,36.8149,7.38345,4.54,4.24,1.21997,9.32575,3.80472,0.234177,0.389058,4.45305,1.3056,9.79435,3.9959,2.4511,1.28127,0.253314,0.103347,0.14996708929538727,,0.226339,0.279201,0.701268,4.27751,46.10000000000001,5.122222222222224,42,4.666666666666667,0.040602,-0.0301647,0.0,999.0,16,NL,AJ Smith-Shawver,700363,29960,29960
TOR,Blue Jays,0.557397,0.429622,0.301,11.705,0,0.6594,,13.22,56.4228,11.5488,6.86,6.41,1.91443,12.8153,5.34248,0.326227,0.662276,4.36384,1.27771,8.7245,3.63709,2.39876,1.30332,0.22713,0.0946865,0.1324438527226448,,0.229061,0.269959,0.705877,4.44158,52.39999999999999,4.03076923076923,51,3.923076923076923,0.0384912,-0.0210645,0.0,999.0,14,AL,Jake Bloss,814005,33168,33168
BAL,Orioles,1.58514,1.24284,0.0,34.624,0,0.6696,,37.0126,162.205,35.3802,20.14,18.88,4.55494,33.1659,17.0812,1.13164,1.90852,4.59087,1.41739,8.06463,4.15348,1.94166,1.10758,0.204469,0.105307,0.0991625189781189,,0.247043,0.292199,0.701351,4.48202,134.3,3.62972972972973,133,3.5945945945945947,0.0379259,-0.0677851,0.0,999.0,2,AL,Colin Selby,681882,24986,24986
NYM,Mets,0.377582,0.268593,0.0,7.684,0,0.0,,7.8206,34.2914,7.24254,4.1,3.83,0.845572,7.67397,3.76599,0.169021,0.4747,4.40759,1.40763,8.83126,4.33393,2.0377,0.97309,0.223787,0.109823,0.11396399140357971,,0.241011,0.297103,0.703178,4.20495,32.7,4.0875,31,3.875,0.0352662,0.0184266,0.0,999.0,25,NL,Nick Burdi,595897,16074,16074
CLE,Guardians,0.489223,0.549457,0.0,14.407,0,0.6783,,14.9639,65.7959,14.6501,8.85,8.28,2.12023,15.1275,6.11571,0.319095,1.1564,4.97999,1.38773,9.09837,3.67828,2.47354,1.27521,0.229915,0.0929498,0.13696514070034027,,0.250328,0.303564,0.669523,4.41317,60.400000000000006,4.026666666666667,62,4.133333333333334,0.0345031,-0.11771,0.0,999.0,5,AL,Trevor Stephan,663986,19932,19932
BAL,Orioles,0.536279,0.390602,0.0,11.105,0,0.6696,,12.7095,54.1695,10.4166,6.56,6.14,2.10257,13.6442,5.62875,0.320263,0.567105,4.34793,1.26247,9.6619,3.9859,2.42402,1.4889,0.25188,0.10391,0.14797019213438034,,0.217132,0.257985,0.723976,4.60117,56.599999999999994,4.3538461538461535,50,3.8461538461538463,0.0342189,-0.021051,0.0,999.0,2,AL,Jose Espada,664744,21131,21131
CHW,White Sox,0.397,0.398447,0.096,9.806,0,0.0,,13.6179,59.2961,13.03,7.2,6.72,1.43527,10.8388,5.88473,0.409503,0.746396,4.44121,1.38896,7.16332,3.88919,1.84186,0.948563,0.182791,0.099243,0.0835484191775322,,0.247413,0.287063,0.69296,4.37426,58.500000000000014,4.17857142857143,58,4.142857142857143,0.0324369,0.0322466,0.0,999.0,4,AL,Mike Vasil,678024,30105,30105
CLE,Guardians,0.347845,0.341125,0.0,9.613,0,0.0,,9.962,42.7067,9.26756,5.18,4.84,1.29929,8.58129,3.73533,0.230288,0.498047,4.37262,1.30525,7.75262,3.37462,2.29733,1.17383,0.200935,0.0874646,0.11347080022096634,,0.240883,0.278681,0.699479,4.38271,44.300000000000004,4.430000000000001,43,4.3,0.0322349,0.0230332,0.0,999.0,5,AL,Jake Miller,681313,sa3018171,sa3018171
ATH,Athletics,0.425556,0.390733,0.0,10.443,0,0.6361,,10.868,47.0333,11.8021,6.18,5.76,1.44452,8.32687,2.981,0.258012,0.581943,4.76997,1.36024,6.89564,2.46862,2.79331,1.19623,0.177042,0.0633807,0.1136614978313446,,0.271497,0.307356,0.674182,4.31418,45.900000000000006,4.172727272727273,50,4.545454545454546,0.0295102,-0.0256389,0.0,999.0,10,AL,Joel Kuhnel,669270,19995,19995
COL,Rockies,0.393297,0.434153,0.0,8.917,0,0.5938,,9.7083,42.8676,9.45139,5.78,5.38,1.50191,10.2957,4.28441,0.422307,0.436436,4.98749,1.41485,9.54455,3.97183,2.40306,1.39234,0.240175,0.0999452,0.14022938907146454,,0.247764,0.301698,0.683892,4.48409,38.0,3.8,36,3.6,0.0280156,-0.0784438,0.0,999.0,19,NL,Jeff Criswell,676105,27608,27608
LAA,Angels,2.02182,1.95737,0.247,55.286,0,11.089,,61.5136,266.145,63.5692,33.79,31.51,8.06559,43.5933,19.1756,0.931883,3.93115,4.6102,1.34515,6.3781,2.80557,2.27337,1.18007,0.163795,0.0720495,0.09174558520317078,,0.26156,0.290018,0.685133,4.54924,257.0,4.145161290322581,269,4.338709677419355,0.0280061,-0.162942,0.0,999.0,1,AL,Brent Suter,608718,13942,13942
SDP,Padres,0.336928,0.489856,1.279,1.279,0,0.0,,6.2808,27.429,6.63883,3.87,3.61,1.08875,4.08635,2.19167,0.0203413,0.226401,5.17291,1.40595,5.85548,3.14054,1.86449,1.56011,0.148979,0.0799036,0.06907549500465393,,0.265437,0.279801,0.678939,5.24239,15.90000000000001,2.6500000000000017,19,3.1666666666666665,0.0274422,-0.0213501,0.401518,999.0,29,NL,Marco Gonzales,594835,15467,15467
MIA,Marlins,1.00358,0.927624,0.0,27.323,0,3.9906,,29.4044,129.571,26.6743,16.31,15.22,3.79984,28.6181,15.1626,1.0828,1.52199,4.65849,1.42281,8.75933,4.64093,1.88741,1.16304,0.220868,0.117022,0.10384587198495865,,0.236293,0.284266,0.69904,4.57083,118.20000000000003,4.0758620689655185,116,4.0,0.0267551,-0.0860639,0.0,999.0,20,NL,Michael Petersen,656848,20827,20827
HOU,Astros,0.372909,0.302531,0.0,8.756,0,0.0,,9.1811,40.2639,9.00795,5.17,4.83,1.17427,8.28087,3.74497,0.305769,0.550819,4.73473,1.38904,8.11753,3.67109,2.2112,1.15111,0.205665,0.0930104,0.1126542016863823,,0.250442,0.295465,0.682596,4.39763,31.900000000000013,3.544444444444446,33,3.6666666666666665,0.0260767,-0.0302225,0.0,999.0,21,AL,Tom Cosgrove,676680,23443,23443
CLE,Guardians,0.250973,0.252956,0.0,7.099,0,0.6783,,7.8352,33.7977,7.70662,4.19,3.9,0.979987,6.6682,2.89035,0.184834,0.300467,4.47978,1.35248,7.65952,3.32003,2.30706,1.12567,0.197297,0.085519,0.11177843809127808,,0.251793,0.292988,0.694523,4.28072,35.10000000000001,4.387500000000001,36,4.5,0.0258978,0.0184266,0.0,999.0,5,AL,Codi Heuer,676051,23293,23293
DET,Tigers,0.426917,0.35439,0.0,10.816,0,0.5968,,11.1909,48.4209,9.13791,5.71,5.35,1.48678,11.5398,5.78698,0.212484,0.643887,4.3026,1.33366,9.28056,4.65404,1.99409,1.1957,0.238322,0.119514,0.11880777031183243,,0.217621,0.264165,0.717481,4.52387,52.70000000000001,4.790909090909092,49,4.454545454545454,0.0230467,-0.0256552,0.0,999.0,6,AL,Tanner Rainey,663432,17610,17610
LAD,Dodgers,0.539384,0.599173,1.722,1.722,0,0.0,,9.1364,40.3258,10.5677,6.1,5.73,1.72995,5.61339,2.61905,0.026398,0.415428,5.64445,1.44332,5.52959,2.57995,2.1433,1.70413,0.139201,0.0649472,0.07425388693809509,,0.283383,0.295105,0.658326,5.36425,16.400000000000006,1.8222222222222229,22,2.4444444444444446,0.0205,-0.0345589,0.67499,999.0,22,NL,Cole Irvin,608344,19244,19244
BAL,Orioles,0.640057,0.574455,0.0,17.472,0,0.6696,,17.6266,78.5081,14.8879,9.41,8.83,2.15202,20.0912,10.7272,0.703241,1.30598,4.50853,1.45321,10.2584,5.47724,1.87291,1.0988,0.255912,0.136638,0.11927346885204315,,0.223963,0.287936,0.716968,4.49067,77.60000000000002,4.311111111111113,72,4.0,0.0198445,0.0414598,0.0,999.0,2,AL,Jayvien Sandridge,682144,25158,25158
HOU,Astros,0.96289,0.853556,0.364,21.417,0,0.6445,,27.1529,115.49,25.6714,14.88,13.87,4.69216,24.145,8.34293,0.84255,1.1894,4.5973,1.25269,8.00301,2.76532,2.89407,1.55525,0.209066,0.0722396,0.13682681322097778,,0.24228,0.272033,0.69718,4.65634,95.70000000000002,3.544444444444445,95,3.5185185185185186,0.019063,-0.090494,0.0,999.0,21,AL,Colton Gordon,676467,31312,31312
HOU,Astros,0.667593,0.514836,0.0,15.02,0,0.0,,18.5956,80.6382,16.2627,9.92,9.28,2.72226,18.2143,8.67127,0.649692,1.08944,4.49138,1.34085,8.81543,4.19677,2.10053,1.31753,0.225876,0.107533,0.11834318935871124,,0.229448,0.271129,0.710794,4.65394,68.1,3.5842105263157893,62,3.263157894736842,0.0186693,-0.00727955,0.0,999.0,21,AL,Logan VanWey,701121,31884,31884
CHC,Cubs,0.374419,0.33626,0.052,8.8,0,0.7025,,9.4622,41.3767,8.49197,5.02,4.7,1.10844,9.01978,4.8856,0.23812,0.401933,4.47042,1.41379,8.5792,4.64695,1.8462,1.0543,0.217992,0.118076,0.09991580247879028,,0.235305,0.284409,0.706726,4.42794,40.500000000000014,4.500000000000002,39,4.333333333333333,0.0185224,-0.0302225,0.0,999.0,17,NL,Corbin Martin,656686,19884,19884
WSN,Nationals,2.33604,2.51352,0.0,62.068,12,8.559,,62.2452,272.587,53.8665,34.0,31.88,8.52017,57.7974,30.8054,1.57421,5.53646,4.60951,1.3603,8.35689,4.45413,1.87621,1.23193,0.212033,0.113011,0.09902162104845047,,0.228011,0.266857,0.696582,4.80905,308.69999999999993,4.979032258064515,294,4.741935483870968,0.0184257,-0.163076,0.0,736.2100219726562,24,NL,Cole Henry,669371,27570,27570
